ensg1	ensg2	score	interaction_type	data_source
ENSG00000076382	ENSG00000125686	0.51	PPI	IAH
ENSG00000169083	ENSG00000171988	0.53	PPI	IAH
ENSG00000072803	ENSG00000104825	0.59	PPI	IAH
ENSG00000104825	ENSG00000171444	0.52	PPI	IAH
ENSG00000104825	ENSG00000223501	0.56	PPI	IAH
ENSG00000087077	ENSG00000185742	0.49	PPI	IAH
ENSG00000087077	ENSG00000165792	0.67	PPI	IAH
ENSG00000087077	ENSG00000118156	0.49	PPI	IAH
ENSG00000087077	ENSG00000104964	0.49	PPI	IAH
ENSG00000087077	ENSG00000162526	0.49	PPI	IAH
ENSG00000087077	ENSG00000155875	0.56	PPI	IAH
ENSG00000087077	ENSG00000171425	0.49	PPI	IAH
ENSG00000087077	ENSG00000135363	0.56	PPI	IAH
ENSG00000087077	ENSG00000138443	0.56	PPI	IAH
ENSG00000087077	ENSG00000162571	0.56	PPI	IAH
ENSG00000087077	ENSG00000196313	0.49	PPI	IAH
ENSG00000035403	ENSG00000087077	0.55	PPI	IAH
ENSG00000087077	ENSG00000101336	0.49	PPI	IAH
ENSG00000087077	ENSG00000173065	0.49	PPI	IAH
ENSG00000065491	ENSG00000087077	0.49	PPI	IAH
ENSG00000087077	ENSG00000141741	0.49	PPI	IAH
ENSG00000087077	ENSG00000196431	0.56	PPI	IAH
ENSG00000087077	ENSG00000179094	0.49	PPI	IAH
ENSG00000087077	ENSG00000103852	0.49	PPI	IAH
ENSG00000087077	ENSG00000198420	0.56	PPI	IAH
ENSG00000087077	ENSG00000100348	0.56	PPI	IAH
ENSG00000087077	ENSG00000115507	0.49	PPI	IAH
ENSG00000087077	ENSG00000131149	0.56	PPI	IAH
ENSG00000087077	ENSG00000169100	0.56	PPI	IAH
ENSG00000072201	ENSG00000087077	0.49	PPI	IAH
ENSG00000087077	ENSG00000152977	0.49	PPI	IAH
ENSG00000087077	ENSG00000164188	0.49	PPI	IAH
ENSG00000087077	ENSG00000183137	0.56	PPI	IAH
ENSG00000087077	ENSG00000116691	0.49	PPI	IAH
ENSG00000087077	ENSG00000159214	0.49	PPI	IAH
ENSG00000087077	ENSG00000189013	0.56	PPI	IAH
ENSG00000087077	ENSG00000105771	0.49	PPI	IAH
ENSG00000064218	ENSG00000087077	0.56	PPI	IAH
ENSG00000087077	ENSG00000133134	0.49	PPI	IAH
ENSG00000087077	ENSG00000147144	0.49	PPI	IAH
ENSG00000087077	ENSG00000132522	0.49	PPI	IAH
ENSG00000087077	ENSG00000160972	0.62	PPI	IAH
ENSG00000087077	ENSG00000175513	0.49	PPI	IAH
ENSG00000087077	ENSG00000159921	0.49	PPI	IAH
ENSG00000087077	ENSG00000119729	0.56	PPI	IAH
ENSG00000087077	ENSG00000204099	0.56	PPI	IAH
ENSG00000087077	ENSG00000197683	0.56	PPI	IAH
ENSG00000087077	ENSG00000152104	0.49	PPI	IAH
ENSG00000087077	ENSG00000174099	0.56	PPI	IAH
ENSG00000087077	ENSG00000143382	0.56	PPI	IAH
ENSG00000087077	ENSG00000187583	0.49	PPI	IAH
ENSG00000087077	ENSG00000151929	0.49	PPI	IAH
ENSG00000087077	ENSG00000165802	0.49	PPI	IAH
ENSG00000087077	ENSG00000162959	0.56	PPI	IAH
ENSG00000087077	ENSG00000091073	0.56	PPI	IAH
ENSG00000087077	ENSG00000163060	0.56	PPI	IAH
ENSG00000087077	ENSG00000173821	0.56	PPI	IAH
ENSG00000087077	ENSG00000160584	0.56	PPI	IAH
ENSG00000087077	ENSG00000161896	0.49	PPI	IAH
ENSG00000087077	ENSG00000132470	0.49	PPI	IAH
ENSG00000087077	ENSG00000175294	0.76	PPI	IAH
ENSG00000087077	ENSG00000184492	0.49	PPI	IAH
ENSG00000087077	ENSG00000174562	0.56	PPI	IAH
ENSG00000122691	ENSG00000196628	0.56	PPI	IAH
ENSG00000101367	ENSG00000106511	0.49	PPI	IAH
ENSG00000084764	ENSG00000101367	0.88	PPI	IAH
ENSG00000101052	ENSG00000101367	0.51	PPI	IAH
ENSG00000101367	ENSG00000101367	0.76	PPI	IAH
ENSG00000101367	ENSG00000270765	0.49	PPI	IAH
ENSG00000101367	ENSG00000142945	0.85	PPI	IAH
ENSG00000101367	ENSG00000132938	0.62	PPI	IAH
ENSG00000101367	ENSG00000163539	0.74	PPI	IAH
ENSG00000101367	ENSG00000175325	0.49	PPI	IAH
ENSG00000101367	ENSG00000175203	0.64	PPI	IAH
ENSG00000101367	ENSG00000178104	0.56	PPI	IAH
ENSG00000101367	ENSG00000136536	0.49	PPI	IAH
ENSG00000101367	ENSG00000170921	0.51	PPI	IAH
ENSG00000101367	ENSG00000205238	0.56	PPI	IAH
ENSG00000101367	ENSG00000204843	0.73	PPI	IAH
ENSG00000153037	ENSG00000174236	0.49	PPI	IAH
ENSG00000125775	ENSG00000169249	0.7	PPI	IAH
ENSG00000161202	ENSG00000169249	0.49	PPI	IAH
ENSG00000163660	ENSG00000169249	0.49	PPI	IAH
ENSG00000117155	ENSG00000169249	0.56	PPI	IAH
ENSG00000103343	ENSG00000182318	0.49	PPI	IAH
ENSG00000103343	ENSG00000171222	0.49	PPI	IAH
ENSG00000103343	ENSG00000172466	0.49	PPI	IAH
ENSG00000117408	ENSG00000180318	0.51	PPI	IAH
ENSG00000180318	ENSG00000183313	0.49	PPI	IAH
ENSG00000163138	ENSG00000180318	0.49	PPI	IAH
ENSG00000150672	ENSG00000197641	0.49	PPI	IAH
ENSG00000103089	ENSG00000150672	0.49	PPI	IAH
ENSG00000150672	ENSG00000198010	0.49	PPI	IAH
ENSG00000109072	ENSG00000150672	0.49	PPI	IAH
ENSG00000105438	ENSG00000150672	0.49	PPI	IAH
ENSG00000142937	ENSG00000150672	0.49	PPI	IAH
ENSG00000150672	ENSG00000197498	0.49	PPI	IAH
ENSG00000136250	ENSG00000150672	0.49	PPI	IAH
ENSG00000150672	ENSG00000170579	0.49	PPI	IAH
ENSG00000131013	ENSG00000150672	0.49	PPI	IAH
ENSG00000150672	ENSG00000169385	0.49	PPI	IAH
ENSG00000102804	ENSG00000102804	0.55	PPI	IAH
ENSG00000102804	ENSG00000137500	0.55	PPI	IAH
ENSG00000102804	ENSG00000156795	0.56	PPI	IAH
ENSG00000066044	ENSG00000137575	0.56	PPI	IAH
ENSG00000066044	ENSG00000066044	0.55	PPI	IAH
ENSG00000129245	ENSG00000185133	0.49	PPI	IAH
ENSG00000094880	ENSG00000185133	0.56	PPI	IAH
ENSG00000106511	ENSG00000185133	0.49	PPI	IAH
ENSG00000138100	ENSG00000185133	0.7	PPI	IAH
ENSG00000104964	ENSG00000185133	0.49	PPI	IAH
ENSG00000160207	ENSG00000185133	0.49	PPI	IAH
ENSG00000135249	ENSG00000185133	0.49	PPI	IAH
ENSG00000166886	ENSG00000221886	0.7	PPI	IAH
ENSG00000166886	ENSG00000176679	0.7	PPI	IAH
ENSG00000088727	ENSG00000166886	0.49	PPI	IAH
ENSG00000166886	ENSG00000183304	0.49	PPI	IAH
ENSG00000166886	ENSG00000166886	0.62	PPI	IAH
ENSG00000047932	ENSG00000065534	0.56	PPI	IAH
ENSG00000062725	ENSG00000065534	0.49	PPI	IAH
ENSG00000100324	ENSG00000178934	0.49	PPI	IAH
ENSG00000004975	ENSG00000100324	0.49	PPI	IAH
ENSG00000055208	ENSG00000100324	0.82	PPI	IAH
ENSG00000100324	ENSG00000139517	0.49	PPI	IAH
ENSG00000100324	ENSG00000101966	0.49	PPI	IAH
ENSG00000080824	ENSG00000100324	0.56	PPI	IAH
ENSG00000100324	ENSG00000205076	0.49	PPI	IAH
ENSG00000105281	ENSG00000123560	0.49	PPI	IAH
ENSG00000114738	ENSG00000185386	0.55	PPI	IAH
ENSG00000150637	ENSG00000181847	0.52	PPI	IAH
ENSG00000137502	ENSG00000177674	0.49	PPI	IAH
ENSG00000072195	ENSG00000126457	0.56	PPI	IAH
ENSG00000072195	ENSG00000126457	0.49	PPI	IAH
ENSG00000072195	ENSG00000106511	0.49	PPI	IAH
ENSG00000072195	ENSG00000160207	0.49	PPI	IAH
ENSG00000089693	ENSG00000112208	0.56	PPI	IAH
ENSG00000066382	ENSG00000164304	0.56	PPI	IAH
ENSG00000066382	ENSG00000103043	0.7	PPI	IAH
ENSG00000066382	ENSG00000196550	0.56	PPI	IAH
ENSG00000025772	ENSG00000092330	0.51	PPI	IAH
ENSG00000084676	ENSG00000240065	0.58	PPI	IAH
ENSG00000005339	ENSG00000084676	0.67	PPI	IAH
ENSG00000084676	ENSG00000280789	0.63	PPI	IAH
ENSG00000084676	ENSG00000197256	0.59	PPI	IAH
ENSG00000108389	ENSG00000175387	0.53	PPI	IAH
ENSG00000073282	ENSG00000175387	0.59	PPI	IAH
ENSG00000166949	ENSG00000175387	0.57	PPI	IAH
ENSG00000100614	ENSG00000175387	0.54	PPI	IAH
ENSG00000175387	ENSG00000177606	0.56	PPI	IAH
ENSG00000088387	ENSG00000175387	0.58	PPI	IAH
ENSG00000160973	ENSG00000175387	0.63	PPI	IAH
ENSG00000108854	ENSG00000175387	0.74	PPI	IAH
ENSG00000157077	ENSG00000175387	0.57	PPI	IAH
ENSG00000175387	ENSG00000197323	0.66	PPI	IAH
ENSG00000108854	ENSG00000170365	0.62	PPI	IAH
ENSG00000170365	ENSG00000170365	0.71	PPI	IAH
ENSG00000072134	ENSG00000170365	0.49	PPI	IAH
ENSG00000170365	ENSG00000198742	0.54	PPI	IAH
ENSG00000170365	ENSG00000174106	0.62	PPI	IAH
ENSG00000082701	ENSG00000170365	0.61	PPI	IAH
ENSG00000147434	ENSG00000221823	0.49	PPI	IAH
ENSG00000118046	ENSG00000135932	0.85	PPI	IAH
ENSG00000118046	ENSG00000168884	0.68	PPI	IAH
ENSG00000118046	ENSG00000178252	0.54	PPI	IAH
ENSG00000118046	ENSG00000266173	0.91	PPI	IAH
ENSG00000105401	ENSG00000118046	0.69	PPI	IAH
ENSG00000007047	ENSG00000118046	0.54	PPI	IAH
ENSG00000118046	ENSG00000148498	0.46	PPI	IAH
ENSG00000082146	ENSG00000118046	0.7	PPI	IAH
ENSG00000080824	ENSG00000118046	0.56	PPI	IAH
ENSG00000119559	ENSG00000175602	0.51	PPI	IAH
ENSG00000106554	ENSG00000175602	0.51	PPI	IAH
ENSG00000120071	ENSG00000175602	0.51	PPI	IAH
ENSG00000175602	ENSG00000249709	0.56	PPI	IAH
ENSG00000175602	ENSG00000204815	0.56	PPI	IAH
ENSG00000175602	ENSG00000198466	0.49	PPI	IAH
ENSG00000049245	ENSG00000168000	0.49	PPI	IAH
ENSG00000049245	ENSG00000099968	0.56	PPI	IAH
ENSG00000049245	ENSG00000092531	0.56	PPI	IAH
ENSG00000055130	ENSG00000129559	0.89	PPI	IAH
ENSG00000129559	ENSG00000147604	0.5	PPI	IAH
ENSG00000013374	ENSG00000129559	0.51	PPI	IAH
ENSG00000129559	ENSG00000140022	0.5	PPI	IAH
ENSG00000157613	ENSG00000181092	0.49	PPI	IAH
ENSG00000101292	ENSG00000181092	0.49	PPI	IAH
ENSG00000181092	ENSG00000181392	0.7	PPI	IAH
ENSG00000181092	ENSG00000197860	0.49	PPI	IAH
ENSG00000161944	ENSG00000181092	0.49	PPI	IAH
ENSG00000069493	ENSG00000181092	0.49	PPI	IAH
ENSG00000168958	ENSG00000181092	0.49	PPI	IAH
ENSG00000104765	ENSG00000181092	0.56	PPI	IAH
ENSG00000155755	ENSG00000181092	0.49	PPI	IAH
ENSG00000121542	ENSG00000132874	0.49	PPI	IAH
ENSG00000132874	ENSG00000213658	0.49	PPI	IAH
ENSG00000132874	ENSG00000164096	0.49	PPI	IAH
ENSG00000109084	ENSG00000132874	0.49	PPI	IAH
ENSG00000132874	ENSG00000232810	0.49	PPI	IAH
ENSG00000074219	ENSG00000105698	0.56	PPI	IAH
ENSG00000105698	ENSG00000107816	0.56	PPI	IAH
ENSG00000105698	ENSG00000170345	0.56	PPI	IAH
ENSG00000105698	ENSG00000158773	0.62	PPI	IAH
ENSG00000147421	ENSG00000163159	0.56	PPI	IAH
ENSG00000160207	ENSG00000163159	0.49	PPI	IAH
ENSG00000112559	ENSG00000163159	0.67	PPI	IAH
ENSG00000175137	ENSG00000185236	0.49	PPI	IAH
ENSG00000106511	ENSG00000185236	0.49	PPI	IAH
ENSG00000132405	ENSG00000185236	0.51	PPI	IAH
ENSG00000106462	ENSG00000168283	0.53	PPI	IAH
ENSG00000106462	ENSG00000168610	0.5	PPI	IAH
ENSG00000106462	ENSG00000119772	0.68	PPI	IAH
ENSG00000106462	ENSG00000171456	0.56	PPI	IAH
ENSG00000106462	ENSG00000182923	0.56	PPI	IAH
ENSG00000088305	ENSG00000106462	0.83	PPI	IAH
ENSG00000106462	ENSG00000134013	0.5	PPI	IAH
ENSG00000106462	ENSG00000221837	0.49	PPI	IAH
ENSG00000106462	ENSG00000182923	0.49	PPI	IAH
ENSG00000074266	ENSG00000106462	0.49	PPI	IAH
ENSG00000120149	ENSG00000140836	0.49	PPI	IAH
ENSG00000132938	ENSG00000140836	0.49	PPI	IAH
ENSG00000140836	ENSG00000204889	0.56	PPI	IAH
ENSG00000152977	ENSG00000165171	0.49	PPI	IAH
ENSG00000106077	ENSG00000152977	0.49	PPI	IAH
ENSG00000152977	ENSG00000212900	0.49	PPI	IAH
ENSG00000152977	ENSG00000176125	0.49	PPI	IAH
ENSG00000152977	ENSG00000211454	0.49	PPI	IAH
ENSG00000152977	ENSG00000182816	0.49	PPI	IAH
ENSG00000152977	ENSG00000179222	0.49	PPI	IAH
ENSG00000183304	ENSG00000186130	0.49	PPI	IAH
ENSG00000160753	ENSG00000175691	0.49	PPI	IAH
ENSG00000165171	ENSG00000175691	0.49	PPI	IAH
ENSG00000165672	ENSG00000175691	0.49	PPI	IAH
ENSG00000145029	ENSG00000175691	0.49	PPI	IAH
ENSG00000187766	ENSG00000196152	0.49	PPI	IAH
ENSG00000112365	ENSG00000196152	0.49	PPI	IAH
ENSG00000159840	ENSG00000198218	0.49	PPI	IAH
ENSG00000135365	ENSG00000159840	0.56	PPI	IAH
ENSG00000130347	ENSG00000159840	0.49	PPI	IAH
ENSG00000087589	ENSG00000159840	0.49	PPI	IAH
ENSG00000159840	ENSG00000196405	0.49	PPI	IAH
ENSG00000159840	ENSG00000163110	0.56	PPI	IAH
ENSG00000159840	ENSG00000196700	0.49	PPI	IAH
ENSG00000125753	ENSG00000159840	0.49	PPI	IAH
ENSG00000002834	ENSG00000159840	0.5	PPI	IAH
ENSG00000159840	ENSG00000177971	0.7	PPI	IAH
ENSG00000117155	ENSG00000196418	0.56	PPI	IAH
ENSG00000196418	ENSG00000241123	0.49	PPI	IAH
ENSG00000132938	ENSG00000196418	0.49	PPI	IAH
ENSG00000178104	ENSG00000196418	0.49	PPI	IAH
ENSG00000171772	ENSG00000196418	0.56	PPI	IAH
ENSG00000162946	ENSG00000196418	0.49	PPI	IAH
ENSG00000112559	ENSG00000196418	0.7	PPI	IAH
ENSG00000167625	ENSG00000196418	0.49	PPI	IAH
ENSG00000196418	ENSG00000196628	0.49	PPI	IAH
ENSG00000196418	ENSG00000244537	0.56	PPI	IAH
ENSG00000147162	ENSG00000196418	0.49	PPI	IAH
ENSG00000168646	ENSG00000196418	0.49	PPI	IAH
ENSG00000135951	ENSG00000196418	0.56	PPI	IAH
ENSG00000144792	ENSG00000196418	0.49	PPI	IAH
ENSG00000196418	ENSG00000264343	0.67	PPI	IAH
ENSG00000161202	ENSG00000196418	0.49	PPI	IAH
ENSG00000143442	ENSG00000170276	0.49	PPI	IAH
ENSG00000170276	ENSG00000178996	0.49	PPI	IAH
ENSG00000133134	ENSG00000170276	0.49	PPI	IAH
ENSG00000166407	ENSG00000170276	0.49	PPI	IAH
ENSG00000128276	ENSG00000170276	0.49	PPI	IAH
ENSG00000170276	ENSG00000170689	0.49	PPI	IAH
ENSG00000112624	ENSG00000170276	0.49	PPI	IAH
ENSG00000152137	ENSG00000170276	0.58	PPI	IAH
ENSG00000164438	ENSG00000170276	0.49	PPI	IAH
ENSG00000148584	ENSG00000170276	0.49	PPI	IAH
ENSG00000160224	ENSG00000171503	0.49	PPI	IAH
ENSG00000171503	ENSG00000182816	0.49	PPI	IAH
ENSG00000171503	ENSG00000185880	0.49	PPI	IAH
ENSG00000074317	ENSG00000171160	0.49	PPI	IAH
ENSG00000122545	ENSG00000122545	0.56	PPI	IAH
ENSG00000130706	ENSG00000135018	0.59	PPI	IAH
ENSG00000130706	ENSG00000188021	0.59	PPI	IAH
ENSG00000116750	ENSG00000130706	0.96	PPI	IAH
ENSG00000116750	ENSG00000130706	0.56	PPI	IAH
ENSG00000108091	ENSG00000141013	0.49	PPI	IAH
ENSG00000108091	ENSG00000132938	0.49	PPI	IAH
ENSG00000106511	ENSG00000108091	0.49	PPI	IAH
ENSG00000072201	ENSG00000108091	0.49	PPI	IAH
ENSG00000108091	ENSG00000109670	0.58	PPI	IAH
ENSG00000108091	ENSG00000108091	0.49	PPI	IAH
ENSG00000165675	ENSG00000275023	0.56	PPI	IAH
ENSG00000077312	ENSG00000165675	0.56	PPI	IAH
ENSG00000141977	ENSG00000165675	0.56	PPI	IAH
ENSG00000117143	ENSG00000117143	0.49	PPI	IAH
ENSG00000095787	ENSG00000116044	0.56	PPI	IAH
ENSG00000114126	ENSG00000205250	0.49	PPI	IAH
ENSG00000172977	ENSG00000205250	0.49	PPI	IAH
ENSG00000127445	ENSG00000205250	0.49	PPI	IAH
ENSG00000135446	ENSG00000205250	0.53	PPI	IAH
ENSG00000198176	ENSG00000205250	0.72	PPI	IAH
ENSG00000183814	ENSG00000205250	0.56	PPI	IAH
ENSG00000114126	ENSG00000205250	0.61	PPI	IAH
ENSG00000134243	ENSG00000140538	0.54	PPI	IAH
ENSG00000143105	ENSG00000175283	0.49	PPI	IAH
ENSG00000111262	ENSG00000143105	0.49	PPI	IAH
ENSG00000163406	ENSG00000185742	0.49	PPI	IAH
ENSG00000158246	ENSG00000163406	0.49	PPI	IAH
ENSG00000090539	ENSG00000163406	0.49	PPI	IAH
ENSG00000163406	ENSG00000173473	0.49	PPI	IAH
ENSG00000163406	ENSG00000164438	0.49	PPI	IAH
ENSG00000069011	ENSG00000163406	0.49	PPI	IAH
ENSG00000163406	ENSG00000221864	0.49	PPI	IAH
ENSG00000143013	ENSG00000163406	0.49	PPI	IAH
ENSG00000163406	ENSG00000197683	0.49	PPI	IAH
ENSG00000163406	ENSG00000240583	0.49	PPI	IAH
ENSG00000148848	ENSG00000163406	0.49	PPI	IAH
ENSG00000163406	ENSG00000186153	0.49	PPI	IAH
ENSG00000131737	ENSG00000163406	0.49	PPI	IAH
ENSG00000151650	ENSG00000163406	0.49	PPI	IAH
ENSG00000104818	ENSG00000163406	0.49	PPI	IAH
ENSG00000114698	ENSG00000163406	0.49	PPI	IAH
ENSG00000163406	ENSG00000175946	0.49	PPI	IAH
ENSG00000156795	ENSG00000163406	0.49	PPI	IAH
ENSG00000124074	ENSG00000163406	0.49	PPI	IAH
ENSG00000163406	ENSG00000186970	0.49	PPI	IAH
ENSG00000115507	ENSG00000163406	0.49	PPI	IAH
ENSG00000111215	ENSG00000188021	0.49	PPI	IAH
ENSG00000046774	ENSG00000126752	0.56	PPI	IAH
ENSG00000171772	ENSG00000241476	0.56	PPI	IAH
ENSG00000171772	ENSG00000268447	0.56	PPI	IAH
ENSG00000127914	ENSG00000241476	0.56	PPI	IAH
ENSG00000127914	ENSG00000268447	0.56	PPI	IAH
ENSG00000204889	ENSG00000241476	0.56	PPI	IAH
ENSG00000204889	ENSG00000268447	0.56	PPI	IAH
ENSG00000117155	ENSG00000241476	0.72	PPI	IAH
ENSG00000117155	ENSG00000268447	0.72	PPI	IAH
ENSG00000122515	ENSG00000241476	0.56	PPI	IAH
ENSG00000122515	ENSG00000268447	0.56	PPI	IAH
ENSG00000127328	ENSG00000241476	0.67	PPI	IAH
ENSG00000127328	ENSG00000268447	0.67	PPI	IAH
ENSG00000106052	ENSG00000241476	0.56	PPI	IAH
ENSG00000106052	ENSG00000268447	0.56	PPI	IAH
ENSG00000095261	ENSG00000139517	0.49	PPI	IAH
ENSG00000064726	ENSG00000095261	0.49	PPI	IAH
ENSG00000095261	ENSG00000239282	0.49	PPI	IAH
ENSG00000145863	ENSG00000175325	0.49	PPI	IAH
ENSG00000123143	ENSG00000140743	0.7	PPI	IAH
ENSG00000123143	ENSG00000159377	0.49	PPI	IAH
ENSG00000123143	ENSG00000176903	0.49	PPI	IAH
ENSG00000123143	ENSG00000175602	0.51	PPI	IAH
ENSG00000114107	ENSG00000123143	0.49	PPI	IAH
ENSG00000123143	ENSG00000143382	0.49	PPI	IAH
ENSG00000094796	ENSG00000123143	0.7	PPI	IAH
ENSG00000123143	ENSG00000135604	0.49	PPI	IAH
ENSG00000080561	ENSG00000123143	0.49	PPI	IAH
ENSG00000123143	ENSG00000151338	0.49	PPI	IAH
ENSG00000123143	ENSG00000197978	0.49	PPI	IAH
ENSG00000123143	ENSG00000185420	0.49	PPI	IAH
ENSG00000123143	ENSG00000167131	0.49	PPI	IAH
ENSG00000117475	ENSG00000123143	0.49	PPI	IAH
ENSG00000123143	ENSG00000167565	0.49	PPI	IAH
ENSG00000123143	ENSG00000160207	0.49	PPI	IAH
ENSG00000123143	ENSG00000131737	0.49	PPI	IAH
ENSG00000123143	ENSG00000204713	0.49	PPI	IAH
ENSG00000123143	ENSG00000132938	0.49	PPI	IAH
ENSG00000123143	ENSG00000127328	0.49	PPI	IAH
ENSG00000123143	ENSG00000171360	0.49	PPI	IAH
ENSG00000123143	ENSG00000170788	0.49	PPI	IAH
ENSG00000123143	ENSG00000127054	0.49	PPI	IAH
ENSG00000123143	ENSG00000179455	0.49	PPI	IAH
ENSG00000123143	ENSG00000163006	0.49	PPI	IAH
ENSG00000123143	ENSG00000135951	0.49	PPI	IAH
ENSG00000123143	ENSG00000126337	0.49	PPI	IAH
ENSG00000100299	ENSG00000123143	0.49	PPI	IAH
ENSG00000123143	ENSG00000130307	0.49	PPI	IAH
ENSG00000123143	ENSG00000127191	0.49	PPI	IAH
ENSG00000076382	ENSG00000123143	0.49	PPI	IAH
ENSG00000123143	ENSG00000171345	0.49	PPI	IAH
ENSG00000123143	ENSG00000152240	0.49	PPI	IAH
ENSG00000056558	ENSG00000123143	0.49	PPI	IAH
ENSG00000123143	ENSG00000162946	0.49	PPI	IAH
ENSG00000123143	ENSG00000127399	0.49	PPI	IAH
ENSG00000051128	ENSG00000123143	0.62	PPI	IAH
ENSG00000123143	ENSG00000127914	0.49	PPI	IAH
ENSG00000123143	ENSG00000175390	0.49	PPI	IAH
ENSG00000123143	ENSG00000183137	0.56	PPI	IAH
ENSG00000103168	ENSG00000120656	0.52	PPI	IAH
ENSG00000112592	ENSG00000120656	0.56	PPI	IAH
ENSG00000100151	ENSG00000108684	0.51	PPI	IAH
ENSG00000047932	ENSG00000156127	0.56	PPI	IAH
ENSG00000175183	ENSG00000204713	0.56	PPI	IAH
ENSG00000158290	ENSG00000167986	0.77	PPI	IAH
ENSG00000167986	ENSG00000168209	0.46	PPI	IAH
ENSG00000145041	ENSG00000167986	0.59	PPI	IAH
ENSG00000139842	ENSG00000167986	0.67	PPI	IAH
ENSG00000128908	ENSG00000167986	0.58	PPI	IAH
ENSG00000134574	ENSG00000167986	0.72	PPI	IAH
ENSG00000145041	ENSG00000167986	0.5	PPI	IAH
ENSG00000065717	ENSG00000167986	0.5	PPI	IAH
ENSG00000105568	ENSG00000154001	0.9	PPI	IAH
ENSG00000154001	ENSG00000161800	0.59	PPI	IAH
ENSG00000154001	ENSG00000186908	0.51	PPI	IAH
ENSG00000134874	ENSG00000154001	0.58	PPI	IAH
ENSG00000154001	ENSG00000167207	0.51	PPI	IAH
ENSG00000188021	ENSG00000250510	0.49	PPI	IAH
ENSG00000100324	ENSG00000112062	0.73	PPI	IAH
ENSG00000112062	ENSG00000164086	0.46	PPI	IAH
ENSG00000112062	ENSG00000162302	0.72	PPI	IAH
ENSG00000112062	ENSG00000185386	0.55	PPI	IAH
ENSG00000079277	ENSG00000112062	0.66	PPI	IAH
ENSG00000112062	ENSG00000114738	0.8	PPI	IAH
ENSG00000112062	ENSG00000130829	0.52	PPI	IAH
ENSG00000102710	ENSG00000112062	0.76	PPI	IAH
ENSG00000034152	ENSG00000112062	0.56	PPI	IAH
ENSG00000212899	ENSG00000214026	0.49	PPI	IAH
ENSG00000176903	ENSG00000214026	0.56	PPI	IAH
ENSG00000188581	ENSG00000214026	0.49	PPI	IAH
ENSG00000105401	ENSG00000204536	0.49	PPI	IAH
ENSG00000068400	ENSG00000105401	0.49	PPI	IAH
ENSG00000082512	ENSG00000105401	0.49	PPI	IAH
ENSG00000105401	ENSG00000171448	0.49	PPI	IAH
ENSG00000105401	ENSG00000161405	0.49	PPI	IAH
ENSG00000105401	ENSG00000165626	0.49	PPI	IAH
ENSG00000105401	ENSG00000134152	0.49	PPI	IAH
ENSG00000105401	ENSG00000154710	0.49	PPI	IAH
ENSG00000105401	ENSG00000106536	0.49	PPI	IAH
ENSG00000105401	ENSG00000127191	0.49	PPI	IAH
ENSG00000105401	ENSG00000140859	0.49	PPI	IAH
ENSG00000105401	ENSG00000109466	0.49	PPI	IAH
ENSG00000100519	ENSG00000105401	0.49	PPI	IAH
ENSG00000075624	ENSG00000105401	0.49	PPI	IAH
ENSG00000105401	ENSG00000114019	0.49	PPI	IAH
ENSG00000105401	ENSG00000128050	0.49	PPI	IAH
ENSG00000105401	ENSG00000139767	0.49	PPI	IAH
ENSG00000100167	ENSG00000105401	0.49	PPI	IAH
ENSG00000087338	ENSG00000105401	0.49	PPI	IAH
ENSG00000105401	ENSG00000162946	0.49	PPI	IAH
ENSG00000104756	ENSG00000105401	0.49	PPI	IAH
ENSG00000105401	ENSG00000131095	0.49	PPI	IAH
ENSG00000105401	ENSG00000123119	0.49	PPI	IAH
ENSG00000105401	ENSG00000123106	0.49	PPI	IAH
ENSG00000105401	ENSG00000142208	0.5	PPI	IAH
ENSG00000105401	ENSG00000196628	0.49	PPI	IAH
ENSG00000105401	ENSG00000163320	0.49	PPI	IAH
ENSG00000105401	ENSG00000170454	0.49	PPI	IAH
ENSG00000105401	ENSG00000151338	0.49	PPI	IAH
ENSG00000105401	ENSG00000114107	0.49	PPI	IAH
ENSG00000002822	ENSG00000105401	0.49	PPI	IAH
ENSG00000105401	ENSG00000174943	0.49	PPI	IAH
ENSG00000105401	ENSG00000163006	0.49	PPI	IAH
ENSG00000105401	ENSG00000188906	0.85	PPI	IAH
ENSG00000105401	ENSG00000112559	0.49	PPI	IAH
ENSG00000105401	ENSG00000106089	0.49	PPI	IAH
ENSG00000105401	ENSG00000138100	0.49	PPI	IAH
ENSG00000105401	ENSG00000141013	0.49	PPI	IAH
ENSG00000105401	ENSG00000147378	0.49	PPI	IAH
ENSG00000070808	ENSG00000105401	0.49	PPI	IAH
ENSG00000058404	ENSG00000105401	0.49	PPI	IAH
ENSG00000105401	ENSG00000135406	0.49	PPI	IAH
ENSG00000100065	ENSG00000105401	0.49	PPI	IAH
ENSG00000105401	ENSG00000174015	0.49	PPI	IAH
ENSG00000105401	ENSG00000117475	0.49	PPI	IAH
ENSG00000105401	ENSG00000184436	0.49	PPI	IAH
ENSG00000105401	ENSG00000227151	0.49	PPI	IAH
ENSG00000105401	ENSG00000176101	0.49	PPI	IAH
ENSG00000105401	ENSG00000145901	0.49	PPI	IAH
ENSG00000105401	ENSG00000197978	0.49	PPI	IAH
ENSG00000103154	ENSG00000105401	0.49	PPI	IAH
ENSG00000105401	ENSG00000169302	0.49	PPI	IAH
ENSG00000105401	ENSG00000131931	0.49	PPI	IAH
